#options: 640x1138 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=1 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=901 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:518 out:520 type:b dur:2 cpbdur:2 q:35.62 aq:36.33 tex:6545 mv:8267 misc:1644 imb:56 pmb:573 smb:2251 d:- ref:0 ;
in:520 out:521 type:b dur:2 cpbdur:2 q:35.60 aq:36.11 tex:2349 mv:4116 misc:1407 imb:10 pmb:407 smb:2463 d:- ref:0 ;
in:525 out:522 type:P dur:2 cpbdur:2 q:35.61 aq:31.39 tex:65744 mv:17131 misc:1989 imb:613 pmb:1299 smb:968 d:- ref:0 ;
in:523 out:523 type:B dur:2 cpbdur:2 q:35.60 aq:34.76 tex:17535 mv:13460 misc:2269 imb:88 pmb:1020 smb:1772 d:- ref:0 ;
in:522 out:524 type:b dur:2 cpbdur:2 q:35.60 aq:36.72 tex:2986 mv:5853 misc:1817 imb:26 pmb:583 smb:2271 d:- ref:0 ;
in:524 out:525 type:b dur:2 cpbdur:2 q:35.60 aq:36.09 tex:5078 mv:8403 misc:2047 imb:37 pmb:763 smb:2080 d:- ref:0 ;
in:529 out:526 type:P dur:2 cpbdur:2 q:35.65 aq:31.12 tex:46595 mv:16347 misc:2130 imb:437 pmb:1373 smb:1070 d:- ref:0 ;
in:527 out:527 type:B dur:2 cpbdur:2 q:35.63 aq:34.74 tex:5111 mv:9551 misc:2074 imb:49 pmb:744 smb:2087 d:- ref:0 ;
in:526 out:528 type:b dur:2 cpbdur:2 q:35.62 aq:35.67 tex:1763 mv:4903 misc:1654 imb:15 pmb:444 smb:2421 d:- ref:0 ;
in:528 out:529 type:b dur:2 cpbdur:2 q:35.64 aq:36.15 tex:1054 mv:4220 misc:1734 imb:7 pmb:484 smb:2389 d:- ref:0 ;
in:533 out:530 type:P dur:2 cpbdur:2 q:35.61 aq:31.60 tex:44485 mv:15169 misc:2226 imb:392 pmb:1338 smb:1150 d:- ref:0 ;
in:531 out:531 type:B dur:2 cpbdur:2 q:35.63 aq:34.59 tex:7981 mv:9095 misc:2220 imb:19 pmb:887 smb:1974 d:- ref:0 ;
in:530 out:532 type:b dur:2 cpbdur:2 q:35.64 aq:35.71 tex:1962 mv:5374 misc:1640 imb:15 pmb:481 smb:2384 d:- ref:0 ;
in:532 out:533 type:b dur:2 cpbdur:2 q:35.62 aq:36.34 tex:1141 mv:2563 misc:1144 imb:4 pmb:291 smb:2585 d:- ref:0 ;
in:537 out:534 type:P dur:2 cpbdur:2 q:35.57 aq:31.99 tex:56064 mv:15786 misc:2214 imb:556 pmb:1219 smb:1105 d:- ref:0 ;
in:535 out:535 type:B dur:2 cpbdur:2 q:35.59 aq:33.39 tex:12655 mv:10739 misc:2038 imb:59 pmb:807 smb:2014 d:- ref:0 ;
in:534 out:536 type:b dur:2 cpbdur:2 q:35.60 aq:35.89 tex:1857 mv:4325 misc:1610 imb:9 pmb:493 smb:2378 d:- ref:0 ;
in:536 out:537 type:b dur:2 cpbdur:2 q:35.58 aq:35.71 tex:4624 mv:5531 misc:1405 imb:30 pmb:449 smb:2401 d:- ref:0 ;
in:541 out:538 type:P dur:2 cpbdur:2 q:35.57 aq:32.98 tex:41766 mv:12552 misc:2234 imb:440 pmb:938 smb:1502 d:- ref:0 ;
in:539 out:539 type:B dur:2 cpbdur:2 q:35.57 aq:33.96 tex:10736 mv:10078 misc:1834 imb:68 pmb:754 smb:2058 d:- ref:0 ;
in:538 out:540 type:b dur:2 cpbdur:2 q:35.57 aq:35.69 tex:3486 mv:4638 misc:1244 imb:20 pmb:373 smb:2487 d:- ref:0 ;
in:540 out:541 type:b dur:2 cpbdur:2 q:35.57 aq:35.32 tex:2768 mv:4086 misc:1418 imb:6 pmb:428 smb:2446 d:- ref:0 ;
in:542 out:542 type:P dur:2 cpbdur:2 q:35.53 aq:34.76 tex:9296 mv:5682 misc:1982 imb:150 pmb:596 smb:2134 d:- ref:0 ;
in:543 out:543 type:I dur:2 cpbdur:2 q:32.75 aq:24.79 tex:250240 mv:57041 misc:175 imb:2880 pmb:0 smb:0 d:- ref:;
in:547 out:544 type:P dur:2 cpbdur:2 q:35.92 aq:28.65 tex:7985 mv:3865 misc:1822 imb:13 pmb:562 smb:2305 d:- ref:0 ;
in:545 out:545 type:B dur:2 cpbdur:2 q:35.92 aq:34.39 tex:128 mv:460 misc:332 imb:0 pmb:30 smb:2850 d:- ref:0 ;
in:544 out:546 type:b dur:2 cpbdur:2 q:35.92 aq:35.00 tex:2 mv:59 misc:227 imb:0 pmb:6 smb:2874 d:- ref:0 ;
in:546 out:547 type:b dur:2 cpbdur:2 q:35.92 aq:35.00 tex:1 mv:99 misc:260 imb:0 pmb:12 smb:2868 d:- ref:0 ;
in:551 out:548 type:P dur:2 cpbdur:2 q:35.75 aq:26.99 tex:15049 mv:6809 misc:2670 imb:112 pmb:954 smb:1814 d:- ref:0 ;
in:549 out:549 type:B dur:2 cpbdur:2 q:35.83 aq:34.65 tex:378 mv:515 misc:411 imb:1 pmb:57 smb:2822 d:- ref:0 ;
in:548 out:550 type:b dur:2 cpbdur:2 q:35.87 aq:38.72 tex:77 mv:71 misc:236 imb:0 pmb:6 smb:2874 d:- ref:0 ;
in:550 out:551 type:b dur:2 cpbdur:2 q:35.79 aq:35.00 tex:1 mv:24 misc:231 imb:0 pmb:5 smb:2875 d:- ref:0 ;
in:555 out:552 type:P dur:2 cpbdur:2 q:35.60 aq:27.48 tex:15202 mv:6764 misc:2546 imb:70 pmb:969 smb:1841 d:- ref:0 ;
in:553 out:553 type:B dur:2 cpbdur:2 q:35.67 aq:36.71 tex:256 mv:312 misc:312 imb:1 pmb:25 smb:2854 d:- ref:0 ;
in:552 out:554 type:b dur:2 cpbdur:2 q:35.71 aq:35.00 tex:3 mv:40 misc:253 imb:0 pmb:9 smb:2871 d:- ref:0 ;
in:554 out:555 type:b dur:2 cpbdur:2 q:35.64 aq:38.30 tex:28 mv:13 misc:207 imb:0 pmb:2 smb:2878 d:- ref:0 ;
in:559 out:556 type:P dur:2 cpbdur:2 q:35.45 aq:27.73 tex:13441 mv:6183 misc:2608 imb:76 pmb:918 smb:1886 d:- ref:0 ;
in:557 out:557 type:B dur:2 cpbdur:2 q:35.52 aq:35.00 tex:0 mv:45 misc:251 imb:0 pmb:7 smb:2873 d:- ref:0 ;
in:556 out:558 type:b dur:2 cpbdur:2 q:35.56 aq:35.00 tex:0 mv:0 misc:200 imb:0 pmb:0 smb:2880 d:- ref:0 ;
in:558 out:559 type:b dur:2 cpbdur:2 q:35.48 aq:35.00 tex:0 mv:0 misc:200 imb:0 pmb:0 smb:2880 d:- ref:0 ;
in:563 out:560 type:P dur:2 cpbdur:2 q:35.29 aq:27.58 tex:17508 mv:6511 misc:2533 imb:82 pmb:1012 smb:1786 d:- ref:0 ;
in:561 out:561 type:B dur:2 cpbdur:2 q:35.37 aq:33.00 tex:12 mv:327 misc:365 imb:0 pmb:38 smb:2842 d:- ref:0 ;
in:560 out:562 type:b dur:2 cpbdur:2 q:35.41 aq:34.00 tex:0 mv:4 misc:204 imb:0 pmb:1 smb:2879 d:- ref:0 ;
in:562 out:563 type:b dur:2 cpbdur:2 q:35.33 aq:34.00 tex:3 mv:49 misc:244 imb:0 pmb:8 smb:2872 d:- ref:0 ;
in:565 out:564 type:P dur:2 cpbdur:2 q:35.14 aq:27.76 tex:17518 mv:4891 misc:2239 imb:36 pmb:903 smb:1941 d:- ref:0 ;
in:564 out:565 type:b dur:2 cpbdur:2 q:35.22 aq:34.00 tex:2 mv:46 misc:248 imb:0 pmb:10 smb:2870 d:- ref:0 ;
in:567 out:566 type:P dur:2 cpbdur:2 q:35.08 aq:28.06 tex:13313 mv:3373 misc:2026 imb:31 pmb:593 smb:2256 d:- ref:0 ;
in:566 out:567 type:b dur:2 cpbdur:2 q:35.11 aq:34.00 tex:3 mv:355 misc:322 imb:0 pmb:30 smb:2850 d:- ref:0 ;
in:571 out:568 type:P dur:2 cpbdur:2 q:35.02 aq:28.20 tex:16463 mv:3913 misc:1952 imb:39 pmb:610 smb:2231 d:- ref:0 ;
in:569 out:569 type:B dur:2 cpbdur:2 q:35.05 aq:36.37 tex:192 mv:664 misc:400 imb:0 pmb:51 smb:2829 d:- ref:0 ;
in:568 out:570 type:b dur:2 cpbdur:2 q:35.07 aq:37.16 tex:35 mv:225 misc:292 imb:0 pmb:21 smb:2859 d:- ref:0 ;
in:570 out:571 type:b dur:2 cpbdur:2 q:35.03 aq:36.43 tex:82 mv:335 misc:343 imb:0 pmb:37 smb:2843 d:- ref:0 ;
in:575 out:572 type:P dur:2 cpbdur:2 q:34.86 aq:28.16 tex:14784 mv:5108 misc:2260 imb:67 pmb:787 smb:2026 d:- ref:0 ;
in:573 out:573 type:B dur:2 cpbdur:2 q:34.94 aq:35.75 tex:186 mv:466 misc:404 imb:0 pmb:67 smb:2813 d:- ref:0 ;
in:572 out:574 type:b dur:2 cpbdur:2 q:34.98 aq:28.98 tex:24 mv:178 misc:278 imb:0 pmb:18 smb:2862 d:- ref:0 ;
in:574 out:575 type:b dur:2 cpbdur:2 q:34.90 aq:34.00 tex:0 mv:31 misc:225 imb:0 pmb:6 smb:2874 d:- ref:0 ;
in:579 out:576 type:P dur:2 cpbdur:2 q:34.71 aq:28.39 tex:18044 mv:7169 misc:2515 imb:101 pmb:978 smb:1801 d:- ref:0 ;
in:577 out:577 type:B dur:2 cpbdur:2 q:34.79 aq:34.57 tex:244 mv:589 misc:479 imb:1 pmb:60 smb:2819 d:- ref:0 ;
in:576 out:578 type:b dur:2 cpbdur:2 q:34.82 aq:37.22 tex:43 mv:67 misc:258 imb:0 pmb:11 smb:2869 d:- ref:0 ;
in:578 out:579 type:b dur:2 cpbdur:2 q:34.75 aq:34.00 tex:1 mv:50 misc:253 imb:0 pmb:8 smb:2872 d:- ref:0 ;
in:583 out:580 type:P dur:2 cpbdur:2 q:34.56 aq:28.76 tex:12238 mv:5212 misc:2206 imb:42 pmb:814 smb:2024 d:- ref:0 ;
in:581 out:581 type:B dur:2 cpbdur:2 q:34.63 aq:36.08 tex:120 mv:434 misc:398 imb:0 pmb:43 smb:2837 d:- ref:0 ;
in:580 out:582 type:b dur:2 cpbdur:2 q:34.67 aq:33.00 tex:0 mv:37 misc:211 imb:0 pmb:3 smb:2877 d:- ref:0 ;
in:582 out:583 type:b dur:2 cpbdur:2 q:34.60 aq:33.00 tex:2 mv:132 misc:298 imb:0 pmb:19 smb:2861 d:- ref:0 ;
in:587 out:584 type:P dur:2 cpbdur:2 q:34.40 aq:28.77 tex:16858 mv:7013 misc:2457 imb:106 pmb:912 smb:1862 d:- ref:0 ;
in:585 out:585 type:B dur:2 cpbdur:2 q:34.48 aq:31.14 tex:684 mv:1243 misc:761 imb:2 pmb:128 smb:2750 d:- ref:0 ;
in:584 out:586 type:b dur:2 cpbdur:2 q:34.52 aq:33.00 tex:46 mv:484 misc:414 imb:0 pmb:48 smb:2832 d:- ref:0 ;
in:586 out:587 type:b dur:2 cpbdur:2 q:34.44 aq:33.00 tex:6 mv:431 misc:379 imb:0 pmb:43 smb:2837 d:- ref:0 ;
in:591 out:588 type:P dur:2 cpbdur:2 q:34.25 aq:29.17 tex:25102 mv:9688 misc:2538 imb:233 pmb:1068 smb:1579 d:- ref:0 ;
in:589 out:589 type:B dur:2 cpbdur:2 q:34.33 aq:30.85 tex:1378 mv:2811 misc:1203 imb:2 pmb:262 smb:2616 d:- ref:0 ;
in:588 out:590 type:b dur:2 cpbdur:2 q:34.36 aq:31.72 tex:108 mv:764 misc:656 imb:0 pmb:92 smb:2788 d:- ref:0 ;
in:590 out:591 type:b dur:2 cpbdur:2 q:34.29 aq:33.73 tex:98 mv:815 misc:559 imb:0 pmb:76 smb:2804 d:- ref:0 ;
in:595 out:592 type:P dur:2 cpbdur:2 q:34.13 aq:29.41 tex:19078 mv:8764 misc:2494 imb:181 pmb:1012 smb:1687 d:- ref:0 ;
in:593 out:593 type:B dur:2 cpbdur:2 q:34.19 aq:31.74 tex:640 mv:1665 misc:951 imb:1 pmb:162 smb:2717 d:- ref:0 ;
in:592 out:594 type:b dur:2 cpbdur:2 q:34.22 aq:33.79 tex:89 mv:479 misc:432 imb:0 pmb:48 smb:2832 d:- ref:0 ;
in:594 out:595 type:b dur:2 cpbdur:2 q:34.16 aq:32.39 tex:118 mv:585 misc:513 imb:0 pmb:76 smb:2804 d:- ref:0 ;
in:599 out:596 type:P dur:2 cpbdur:2 q:33.99 aq:29.97 tex:16676 mv:8583 misc:2525 imb:197 pmb:933 smb:1750 d:- ref:0 ;
in:597 out:597 type:B dur:2 cpbdur:2 q:34.06 aq:30.91 tex:1258 mv:3431 misc:1639 imb:12 pmb:381 smb:2487 d:- ref:0 ;
in:596 out:598 type:b dur:2 cpbdur:2 q:34.10 aq:35.97 tex:374 mv:1125 misc:661 imb:1 pmb:100 smb:2779 d:- ref:0 ;
in:598 out:599 type:b dur:2 cpbdur:2 q:34.03 aq:36.66 tex:231 mv:747 misc:670 imb:0 pmb:104 smb:2776 d:- ref:0 ;
in:603 out:600 type:P dur:2 cpbdur:2 q:33.86 aq:30.63 tex:11622 mv:8207 misc:2507 imb:289 pmb:784 smb:1807 d:- ref:0 ;
in:601 out:601 type:B dur:2 cpbdur:2 q:33.92 aq:29.76 tex:3929 mv:4797 misc:2074 imb:44 pmb:517 smb:2319 d:- ref:0 ;
in:600 out:602 type:b dur:2 cpbdur:2 q:33.96 aq:30.72 tex:307 mv:1398 misc:1095 imb:4 pmb:202 smb:2674 d:- ref:0 ;
in:602 out:603 type:b dur:2 cpbdur:2 q:33.89 aq:31.88 tex:572 mv:1893 misc:1063 imb:3 pmb:206 smb:2671 d:- ref:0 ;
in:604 out:604 type:P dur:2 cpbdur:2 q:33.72 aq:30.16 tex:2024 mv:1854 misc:1394 imb:51 pmb:233 smb:2596 d:- ref:0 ;
in:605 out:605 type:I dur:2 cpbdur:2 q:31.53 aq:25.96 tex:485413 mv:85320 misc:227 imb:2880 pmb:0 smb:0 d:- ref:;
in:609 out:606 type:P dur:2 cpbdur:2 q:34.48 aq:29.75 tex:61219 mv:13082 misc:2403 imb:112 pmb:1661 smb:1107 d:- ref:0 ;
in:607 out:607 type:B dur:2 cpbdur:2 q:34.48 aq:35.46 tex:4145 mv:6590 misc:1937 imb:2 pmb:557 smb:2321 d:- ref:0 ;
in:606 out:608 type:b dur:2 cpbdur:2 q:34.48 aq:37.58 tex:935 mv:3541 misc:1444 imb:0 pmb:352 smb:2528 d:- ref:0 ;
in:608 out:609 type:b dur:2 cpbdur:2 q:34.48 aq:35.57 tex:1757 mv:3587 misc:1456 imb:2 pmb:343 smb:2535 d:- ref:0 ;
in:613 out:610 type:P dur:2 cpbdur:2 q:34.45 aq:29.67 tex:66885 mv:12689 misc:2330 imb:121 pmb:1744 smb:1015 d:- ref:0 ;
in:611 out:611 type:B dur:2 cpbdur:2 q:34.47 aq:35.11 tex:3070 mv:5151 misc:1763 imb:3 pmb:478 smb:2399 d:- ref:0 ;
in:610 out:612 type:b dur:2 cpbdur:2 q:34.47 aq:35.61 tex:435 mv:2033 misc:1004 imb:1 pmb:200 smb:2679 d:- ref:0 ;
in:612 out:613 type:b dur:2 cpbdur:2 q:34.46 aq:34.43 tex:1112 mv:2419 misc:1261 imb:1 pmb:287 smb:2592 d:- ref:0 ;
in:617 out:614 type:P dur:2 cpbdur:2 q:34.42 aq:29.66 tex:76740 mv:14326 misc:2270 imb:213 pmb:1734 smb:933 d:- ref:0 ;
in:615 out:615 type:B dur:2 cpbdur:2 q:34.44 aq:34.52 tex:7226 mv:7282 misc:2068 imb:8 pmb:677 smb:2195 d:- ref:0 ;
in:614 out:616 type:b dur:2 cpbdur:2 q:34.44 aq:36.73 tex:2646 mv:3935 misc:1443 imb:2 pmb:365 smb:2513 d:- ref:0 ;
in:616 out:617 type:b dur:2 cpbdur:2 q:34.43 aq:36.44 tex:1554 mv:2801 misc:1253 imb:1 pmb:284 smb:2595 d:- ref:0 ;
in:621 out:618 type:P dur:2 cpbdur:2 q:34.42 aq:29.81 tex:90173 mv:14977 misc:2226 imb:340 pmb:1661 smb:879 d:- ref:0 ;
in:619 out:619 type:B dur:2 cpbdur:2 q:34.42 aq:34.86 tex:12024 mv:8372 misc:1884 imb:21 pmb:682 smb:2177 d:- ref:0 ;
in:618 out:620 type:b dur:2 cpbdur:2 q:34.42 aq:37.05 tex:2296 mv:3632 misc:1592 imb:1 pmb:446 smb:2433 d:- ref:0 ;
in:620 out:621 type:b dur:2 cpbdur:2 q:34.42 aq:36.44 tex:5564 mv:5757 misc:1655 imb:13 pmb:490 smb:2377 d:- ref:0 ;
in:625 out:622 type:P dur:2 cpbdur:2 q:34.47 aq:30.25 tex:82310 mv:15822 misc:2308 imb:343 pmb:1707 smb:830 d:- ref:0 ;
in:623 out:623 type:B dur:2 cpbdur:2 q:34.45 aq:35.85 tex:7878 mv:8013 misc:1941 imb:10 pmb:640 smb:2230 d:- ref:0 ;
in:622 out:624 type:b dur:2 cpbdur:2 q:34.43 aq:36.45 tex:2466 mv:4219 misc:1507 imb:3 pmb:387 smb:2490 d:- ref:0 ;
in:624 out:625 type:b dur:2 cpbdur:2 q:34.46 aq:36.30 tex:2943 mv:3997 misc:1444 imb:6 pmb:382 smb:2492 d:- ref:0 ;
in:629 out:626 type:P dur:2 cpbdur:2 q:34.49 aq:30.64 tex:94812 mv:17656 misc:2060 imb:499 pmb:1695 smb:686 d:- ref:0 ;
in:627 out:627 type:B dur:2 cpbdur:2 q:34.48 aq:34.21 tex:13137 mv:10550 misc:2321 imb:43 pmb:874 smb:1963 d:- ref:0 ;
in:626 out:628 type:b dur:2 cpbdur:2 q:34.47 aq:35.72 tex:6399 mv:7199 misc:1826 imb:19 pmb:564 smb:2297 d:- ref:0 ;
in:628 out:629 type:b dur:2 cpbdur:2 q:34.48 aq:36.58 tex:3463 mv:4470 misc:1611 imb:4 pmb:439 smb:2437 d:- ref:0 ;
in:633 out:630 type:P dur:2 cpbdur:2 q:34.56 aq:30.47 tex:118143 mv:20729 misc:1712 imb:685 pmb:1697 smb:498 d:- ref:0 ;
in:631 out:631 type:B dur:2 cpbdur:2 q:34.52 aq:33.83 tex:15372 mv:13843 misc:2329 imb:64 pmb:992 smb:1824 d:- ref:0 ;
in:630 out:632 type:b dur:2 cpbdur:2 q:34.51 aq:36.20 tex:3264 mv:6410 misc:2110 imb:15 pmb:648 smb:2217 d:- ref:0 ;
in:632 out:633 type:b dur:2 cpbdur:2 q:34.54 aq:35.40 tex:4649 mv:8184 misc:1975 imb:20 pmb:646 smb:2214 d:- ref:0 ;
in:636 out:634 type:P dur:2 cpbdur:2 q:34.68 aq:30.96 tex:86412 mv:17825 misc:1899 imb:485 pmb:1710 smb:685 d:- ref:0 ;
in:634 out:635 type:B dur:2 cpbdur:2 q:34.60 aq:35.70 tex:4535 mv:6769 misc:2104 imb:22 pmb:664 smb:2194 d:- ref:0 ;
in:635 out:636 type:b dur:2 cpbdur:2 q:34.64 aq:34.85 tex:5277 mv:7981 misc:2046 imb:29 pmb:624 smb:2227 d:- ref:0 ;
in:640 out:637 type:P dur:2 cpbdur:2 q:34.74 aq:30.44 tex:94618 mv:19816 misc:1718 imb:575 pmb:1751 smb:554 d:- ref:0 ;
in:638 out:638 type:B dur:2 cpbdur:2 q:34.71 aq:33.63 tex:9859 mv:12302 misc:2423 imb:78 pmb:861 smb:1941 d:- ref:0 ;
in:637 out:639 type:b dur:2 cpbdur:2 q:34.69 aq:35.62 tex:3327 mv:5072 misc:1633 imb:11 pmb:438 smb:2431 d:- ref:0 ;
in:639 out:640 type:b dur:2 cpbdur:2 q:34.73 aq:34.79 tex:2740 mv:5983 misc:1957 imb:21 pmb:574 smb:2285 d:- ref:0 ;
in:644 out:641 type:P dur:2 cpbdur:2 q:34.80 aq:30.41 tex:90482 mv:20585 misc:1669 imb:619 pmb:1776 smb:485 d:- ref:0 ;
in:642 out:642 type:B dur:2 cpbdur:2 q:34.77 aq:33.36 tex:10000 mv:11929 misc:2551 imb:84 pmb:937 smb:1859 d:- ref:0 ;
in:641 out:643 type:b dur:2 cpbdur:2 q:34.76 aq:35.76 tex:4617 mv:7910 misc:2017 imb:36 pmb:604 smb:2240 d:- ref:0 ;
in:643 out:644 type:b dur:2 cpbdur:2 q:34.79 aq:35.64 tex:1707 mv:5004 misc:1721 imb:18 pmb:473 smb:2389 d:- ref:0 ;
in:648 out:645 type:P dur:2 cpbdur:2 q:34.86 aq:30.28 tex:96912 mv:21010 misc:1622 imb:682 pmb:1760 smb:438 d:- ref:0 ;
in:646 out:646 type:B dur:2 cpbdur:2 q:34.83 aq:33.67 tex:12945 mv:14075 misc:2564 imb:101 pmb:996 smb:1783 d:- ref:0 ;
in:645 out:647 type:b dur:2 cpbdur:2 q:34.82 aq:34.90 tex:2832 mv:6663 misc:2057 imb:32 pmb:615 smb:2233 d:- ref:0 ;
in:647 out:648 type:b dur:2 cpbdur:2 q:34.85 aq:36.20 tex:4377 mv:7520 misc:2039 imb:26 pmb:634 smb:2220 d:- ref:0 ;
in:652 out:649 type:P dur:2 cpbdur:2 q:34.94 aq:30.86 tex:75324 mv:19224 misc:2020 imb:507 pmb:1724 smb:649 d:- ref:0 ;
in:650 out:650 type:B dur:2 cpbdur:2 q:34.90 aq:33.74 tex:9351 mv:11764 misc:2405 imb:73 pmb:846 smb:1961 d:- ref:0 ;
in:649 out:651 type:b dur:2 cpbdur:2 q:34.88 aq:37.00 tex:1758 mv:5779 misc:1759 imb:14 pmb:483 smb:2383 d:- ref:0 ;
in:651 out:652 type:b dur:2 cpbdur:2 q:34.92 aq:36.74 tex:2476 mv:6227 misc:1929 imb:18 pmb:577 smb:2285 d:- ref:0 ;
in:655 out:653 type:P dur:2 cpbdur:2 q:34.97 aq:31.24 tex:66880 mv:19193 misc:2023 imb:531 pmb:1709 smb:640 d:- ref:0 ;
in:653 out:654 type:B dur:2 cpbdur:2 q:34.95 aq:34.58 tex:6332 mv:9945 misc:2315 imb:48 pmb:784 smb:2048 d:- ref:0 ;
in:654 out:655 type:b dur:2 cpbdur:2 q:34.96 aq:36.85 tex:2875 mv:6302 misc:2047 imb:17 pmb:594 smb:2269 d:- ref:0 ;
in:659 out:656 type:P dur:2 cpbdur:2 q:35.01 aq:30.96 tex:103325 mv:22087 misc:1540 imb:786 pmb:1625 smb:469 d:- ref:0 ;
in:657 out:657 type:B dur:2 cpbdur:2 q:34.99 aq:33.76 tex:13282 mv:15106 misc:2644 imb:82 pmb:1117 smb:1681 d:- ref:0 ;
in:656 out:658 type:b dur:2 cpbdur:2 q:34.98 aq:35.98 tex:5555 mv:9685 misc:2272 imb:47 pmb:736 smb:2097 d:- ref:0 ;
in:658 out:659 type:b dur:2 cpbdur:2 q:35.00 aq:36.13 tex:3638 mv:7000 misc:2058 imb:29 pmb:647 smb:2204 d:- ref:0 ;
in:663 out:660 type:P dur:2 cpbdur:2 q:35.11 aq:30.51 tex:98097 mv:23065 misc:1582 imb:882 pmb:1596 smb:402 d:- ref:0 ;
in:661 out:661 type:B dur:2 cpbdur:2 q:35.06 aq:32.81 tex:16191 mv:16400 misc:2809 imb:132 pmb:1178 smb:1570 d:- ref:0 ;
in:660 out:662 type:b dur:2 cpbdur:2 q:35.04 aq:35.00 tex:4706 mv:7540 misc:2098 imb:33 pmb:641 smb:2206 d:- ref:0 ;
in:662 out:663 type:b dur:2 cpbdur:2 q:35.09 aq:35.87 tex:6438 mv:10320 misc:2362 imb:56 pmb:831 smb:1993 d:- ref:0 ;
in:667 out:664 type:P dur:2 cpbdur:2 q:35.22 aq:30.50 tex:81412 mv:21525 misc:1791 imb:732 pmb:1570 smb:578 d:- ref:0 ;
in:665 out:665 type:B dur:2 cpbdur:2 q:35.16 aq:32.93 tex:10558 mv:13794 misc:2512 imb:99 pmb:964 smb:1817 d:- ref:0 ;
in:664 out:666 type:b dur:2 cpbdur:2 q:35.14 aq:35.11 tex:3618 mv:7225 misc:1949 imb:30 pmb:580 smb:2270 d:- ref:0 ;
in:666 out:667 type:b dur:2 cpbdur:2 q:35.19 aq:36.39 tex:3055 mv:7681 misc:2256 imb:21 pmb:743 smb:2116 d:- ref:0 ;
in:670 out:668 type:P dur:2 cpbdur:2 q:35.27 aq:30.48 tex:70565 mv:19510 misc:1989 imb:611 pmb:1600 smb:669 d:- ref:0 ;
in:668 out:669 type:B dur:2 cpbdur:2 q:35.23 aq:33.71 tex:6146 mv:10642 misc:2388 imb:84 pmb:807 smb:1989 d:- ref:0 ;
in:669 out:670 type:b dur:2 cpbdur:2 q:35.25 aq:36.22 tex:2253 mv:6630 misc:2133 imb:21 pmb:658 smb:2201 d:- ref:0 ;
in:674 out:671 type:P dur:2 cpbdur:2 q:35.32 aq:30.74 tex:69702 mv:20579 misc:1855 imb:738 pmb:1561 smb:581 d:- ref:0 ;
in:672 out:672 type:B dur:2 cpbdur:2 q:35.29 aq:33.26 tex:10495 mv:13778 misc:2711 imb:125 pmb:1060 smb:1695 d:- ref:0 ;
in:671 out:673 type:b dur:2 cpbdur:2 q:35.28 aq:34.90 tex:4737 mv:8638 misc:2233 imb:77 pmb:685 smb:2118 d:- ref:0 ;
in:673 out:674 type:b dur:2 cpbdur:2 q:35.30 aq:34.93 tex:2502 mv:6339 misc:2015 imb:35 pmb:581 smb:2264 d:- ref:0 ;
in:678 out:675 type:P dur:2 cpbdur:2 q:35.35 aq:31.02 tex:75354 mv:21647 misc:1879 imb:735 pmb:1563 smb:582 d:- ref:0 ;
in:676 out:676 type:B dur:2 cpbdur:2 q:35.33 aq:34.12 tex:13953 mv:15362 misc:2613 imb:127 pmb:1072 smb:1681 d:- ref:0 ;
in:675 out:677 type:b dur:2 cpbdur:2 q:35.32 aq:36.55 tex:2424 mv:7539 misc:2157 imb:32 pmb:708 smb:2140 d:- ref:0 ;
in:677 out:678 type:b dur:2 cpbdur:2 q:35.34 aq:35.80 tex:4283 mv:8947 misc:2226 imb:58 pmb:715 smb:2107 d:- ref:0 ;
in:681 out:679 type:P dur:2 cpbdur:2 q:35.41 aq:31.00 tex:72269 mv:21965 misc:1822 imb:719 pmb:1613 smb:548 d:- ref:0 ;
in:679 out:680 type:B dur:2 cpbdur:2 q:35.37 aq:35.11 tex:5317 mv:9202 misc:2337 imb:41 pmb:793 smb:2046 d:- ref:0 ;
in:680 out:681 type:b dur:2 cpbdur:2 q:35.39 aq:35.48 tex:5135 mv:10643 misc:2342 imb:68 pmb:809 smb:2003 d:- ref:0 ;
in:684 out:682 type:P dur:2 cpbdur:2 q:35.47 aq:30.69 tex:69143 mv:21833 misc:1928 imb:662 pmb:1596 smb:622 d:- ref:0 ;
in:682 out:683 type:B dur:2 cpbdur:2 q:35.43 aq:33.91 tex:5173 mv:9690 misc:2417 imb:53 pmb:826 smb:2001 d:- ref:0 ;
in:683 out:684 type:b dur:2 cpbdur:2 q:35.45 aq:35.92 tex:4176 mv:9526 misc:2210 imb:42 pmb:749 smb:2089 d:- ref:0 ;
